t_s,phase,frame_number,interval_ms
138.755,measure,6921,23.980
138.771,measure,6922,15.965
138.791,measure,6923,19.990
138.811,measure,6924,20.530
138.829,measure,6925,18.271
138.851,measure,6926,21.358
138.871,measure,6927,20.069
138.890,measure,6928,18.919
138.911,measure,6929,20.799
138.931,measure,6930,20.151
138.951,measure,6931,20.033
138.971,measure,6932,19.838
138.990,measure,6933,19.140
139.011,measure,6934,20.898
139.035,measure,6935,24.637
139.050,measure,6936,14.537
139.072,measure,6937,22.113
139.093,measure,6938,21.095
139.111,measure,6939,17.778
139.131,measure,6940,20.134
139.152,measure,6941,21.137
139.171,measure,6942,18.919
139.191,measure,6943,19.568
139.211,measure,6944,19.940
139.231,measure,6945,20.152
139.251,measure,6946,19.880
139.270,measure,6947,19.046
139.290,measure,6948,19.953
139.313,measure,6949,23.422
139.329,measure,6950,16.470
139.349,measure,6951,19.804
139.371,measure,6952,21.519
139.389,measure,6953,18.545
139.409,measure,6954,20.026
139.432,measure,6955,22.333
139.449,measure,6956,17.572
139.470,measure,6957,21.054
139.491,measure,6958,20.986
139.510,measure,6959,18.193
139.531,measure,6960,20.997
139.550,measure,6961,19.122
139.570,measure,6962,19.982
139.595,measure,6963,24.927
139.611,measure,6964,16.698
139.631,measure,6965,19.838
139.651,measure,6966,20.229
139.669,measure,6967,17.977
139.691,measure,6968,21.475
139.712,measure,6969,21.262
139.730,measure,6970,17.619
139.751,measure,6971,21.745
139.773,measure,6972,21.410
139.792,measure,6973,19.332
139.811,measure,6974,19.035
139.830,measure,6975,18.751
139.852,measure,6976,22.185
139.874,measure,6977,21.790
139.890,measure,6978,16.220
139.910,measure,6979,19.469
139.932,measure,6980,22.148
139.950,measure,6981,18.165
139.969,measure,6982,19.573
139.991,measure,6983,22.016
140.010,measure,6984,18.069
140.030,measure,6985,20.320
140.050,measure,6986,19.767
140.071,measure,6987,21.193
140.090,measure,6988,18.817
140.110,measure,6989,20.032
140.131,measure,6990,21.102
140.154,measure,6991,23.190
140.170,measure,6992,15.981
140.191,measure,6993,20.744
140.211,measure,6994,20.526
140.231,measure,6995,19.549
140.250,measure,6996,19.101
140.271,measure,6997,21.460
140.291,measure,6998,19.299
140.310,measure,6999,19.752
140.330,measure,7000,19.404
140.350,measure,7001,20.414
140.370,measure,7002,19.980
140.389,measure,7003,19.063
140.409,measure,7004,19.997
140.434,measure,7005,24.276
140.449,measure,7006,15.755
140.470,measure,7007,20.870
140.491,measure,7008,20.538
140.509,measure,7009,18.283
140.531,measure,7010,22.070
140.552,measure,7011,20.975
140.571,measure,7012,18.570
140.589,measure,7013,18.845
140.610,measure,7014,20.394
140.631,measure,7015,20.687
140.650,measure,7016,19.799
140.670,measure,7017,20.063
140.690,measure,7018,20.104
140.714,measure,7019,23.334
140.730,measure,7020,16.345
140.751,measure,7021,21.272
140.772,measure,7022,21.018
140.791,measure,7023,18.858
140.811,measure,7024,20.111
140.834,measure,7025,22.211
140.850,measure,7026,16.874
140.870,measure,7027,19.504
140.892,measure,7028,22.279
140.910,measure,7029,17.870
140.931,measure,7030,21.011
140.950,measure,7031,18.899
140.971,measure,7032,21.029
140.994,measure,7033,22.556
141.011,measure,7034,17.306
141.030,measure,7035,19.362
141.052,measure,7036,21.411
141.071,measure,7037,19.533
141.092,measure,7038,20.941
141.111,measure,7039,19.239
141.131,measure,7040,19.700
141.151,measure,7041,19.827
141.171,measure,7042,20.432
141.190,measure,7043,18.688
141.210,measure,7044,20.186
141.228,measure,7045,17.970
141.250,measure,7046,21.847
141.274,measure,7047,24.300
141.290,measure,7048,15.685
141.311,measure,7049,20.574
141.331,measure,7050,20.828
141.350,measure,7051,18.349
141.369,measure,7052,19.672
141.392,measure,7053,22.382
141.409,measure,7054,17.618
141.430,measure,7055,20.992
141.452,measure,7056,21.061
141.470,measure,7057,18.893
141.490,measure,7058,19.115
141.511,measure,7059,21.286
141.530,measure,7060,19.063
141.553,measure,7061,23.396
141.570,measure,7062,16.333
141.590,measure,7063,20.599
141.612,measure,7064,21.345
141.629,measure,7065,17.580
141.650,measure,7066,20.535
141.672,measure,7067,21.926
141.691,measure,7068,19.066
141.711,measure,7069,20.429
141.731,measure,7070,19.750
141.751,measure,7071,20.125
141.769,measure,7072,18.449
141.789,measure,7073,20.031
141.811,measure,7074,21.203
141.833,measure,7075,22.503
141.848,measure,7076,15.283
141.871,measure,7077,23.008
141.893,measure,7078,21.288
141.909,measure,7079,16.504
141.932,measure,7080,22.960
141.952,measure,7081,19.934
141.970,measure,7082,18.124
141.990,measure,7083,19.965
142.012,measure,7084,22.017
142.029,measure,7085,16.290
142.050,measure,7086,21.442
142.069,measure,7087,19.107
142.090,measure,7088,21.359
142.113,measure,7089,23.039
142.130,measure,7090,16.187
142.150,measure,7091,19.877
142.172,measure,7092,22.270
142.190,measure,7093,18.393
142.209,measure,7094,19.008
142.231,measure,7095,22.247
142.249,measure,7096,17.473
142.271,measure,7097,22.111
142.292,measure,7098,20.999
142.310,measure,7099,17.692
142.330,measure,7100,20.602
142.350,measure,7101,19.967
142.372,measure,7102,21.317
142.395,measure,7103,23.563
142.410,measure,7104,15.073
142.431,measure,7105,20.853
142.453,measure,7106,21.533
142.471,measure,7107,18.686
142.490,measure,7108,18.732
142.511,measure,7109,21.314
142.531,measure,7110,20.078
142.550,measure,7111,18.971
142.571,measure,7112,20.683
142.589,measure,7113,18.098
142.610,measure,7114,20.997
142.630,measure,7115,19.517
142.651,measure,7116,21.471
142.673,measure,7117,22.267
142.690,measure,7118,16.373
142.711,measure,7119,20.974
142.731,measure,7120,20.476
142.750,measure,7121,18.732
142.770,measure,7122,20.187
142.792,measure,7123,22.261
142.809,measure,7124,16.940
142.830,measure,7125,20.933
142.850,measure,7126,19.959
142.870,measure,7127,19.886
142.891,measure,7128,20.385
142.909,measure,7129,17.996
142.930,measure,7130,21.865
142.954,measure,7131,23.507
142.970,measure,7132,16.472
142.990,measure,7133,19.929
143.012,measure,7134,21.369
143.030,measure,7135,17.988
143.050,measure,7136,20.679
143.073,measure,7137,22.127
143.090,measure,7138,17.912
143.110,measure,7139,19.960
143.133,measure,7140,22.150
143.150,measure,7141,17.831
143.172,measure,7142,21.191
143.189,measure,7143,17.630
143.210,measure,7144,21.159
143.235,measure,7145,24.546
143.250,measure,7146,15.317
143.270,measure,7147,20.166
143.291,measure,7148,20.666
143.310,measure,7149,19.342
143.330,measure,7150,19.945
143.352,measure,7151,21.296
143.369,measure,7152,17.738
143.390,measure,7153,20.853
143.411,measure,7154,21.149
143.430,measure,7155,18.956
143.450,measure,7156,20.012
143.469,measure,7157,19.003
143.490,measure,7158,20.970
143.514,measure,7159,23.945
143.529,measure,7160,14.513
143.550,measure,7161,21.725
143.571,measure,7162,20.214
143.589,measure,7163,18.774
143.610,measure,7164,20.690
143.632,measure,7165,21.678
143.650,measure,7166,18.229
143.670,measure,7167,20.036
143.691,measure,7168,20.700
143.711,measure,7169,20.095
143.730,measure,7170,18.765
143.751,measure,7171,20.914
143.770,measure,7172,19.519
143.794,measure,7173,23.433
143.809,measure,7174,15.603
143.830,measure,7175,20.954
143.853,measure,7176,22.675
143.869,measure,7177,16.712
143.891,measure,7178,21.781
143.912,measure,7179,20.604
143.931,measure,7180,18.767
143.951,measure,7181,20.171
143.970,measure,7182,19.096
143.991,measure,7183,20.909
144.011,measure,7184,19.746
144.030,measure,7185,19.172
144.051,measure,7186,20.893
144.074,measure,7187,23.667
144.090,measure,7188,15.416
144.111,measure,7189,20.885
144.131,measure,7190,20.922
144.151,measure,7191,19.074
144.170,measure,7192,19.178
144.191,measure,7193,21.393
144.209,measure,7194,18.128
144.230,measure,7195,21.125
144.251,measure,7196,20.830
144.270,measure,7197,19.147
144.291,measure,7198,20.910
144.309,measure,7199,17.575
144.331,measure,7200,22.216
144.355,measure,7201,23.489
144.370,measure,7202,15.450
144.390,measure,7203,19.527
144.412,measure,7204,22.233
144.430,measure,7205,17.803
144.452,measure,7206,22.226
144.472,measure,7207,19.939
144.491,measure,7208,19.369
144.512,measure,7209,20.753
144.531,measure,7210,19.054
144.550,measure,7211,19.084
144.570,measure,7212,19.626
144.590,measure,7213,19.960
144.610,measure,7214,20.515
144.634,measure,7215,24.157
144.651,measure,7216,16.762
144.670,measure,7217,18.783
144.692,measure,7218,22.125
144.711,measure,7219,18.982
144.730,measure,7220,18.769
144.752,measure,7221,22.214
144.769,measure,7222,17.349
144.790,measure,7223,21.125
144.812,measure,7224,21.354
144.830,measure,7225,18.580
144.850,measure,7226,20.058
144.868,measure,7227,17.930
144.890,measure,7228,22.138
144.913,measure,7229,22.699
144.930,measure,7230,17.366
144.950,measure,7231,19.855
144.971,measure,7232,21.020
144.990,measure,7233,18.922
145.010,measure,7234,19.930
145.031,measure,7235,20.753
145.050,measure,7236,19.258
145.070,measure,7237,20.067
145.090,measure,7238,20.158
145.110,measure,7239,19.829
145.130,measure,7240,20.032
145.149,measure,7241,18.889
145.170,measure,7242,20.974
145.193,measure,7243,22.950
145.210,measure,7244,16.794
145.231,measure,7245,21.323
145.251,measure,7246,20.060
145.270,measure,7247,18.728
145.290,measure,7248,19.911
145.312,measure,7249,21.563
145.329,measure,7250,17.835
145.351,measure,7251,21.565
145.370,measure,7252,19.497
145.390,measure,7253,19.103
145.411,measure,7254,21.145
145.430,measure,7255,18.995
145.451,measure,7256,21.270
145.474,measure,7257,22.945
145.490,measure,7258,15.760
145.510,measure,7259,20.565
145.532,measure,7260,22.036
145.550,measure,7261,17.597
145.571,measure,7262,21.361
145.590,measure,7263,19.258
145.610,measure,7264,19.927
145.629,measure,7265,18.731
145.650,measure,7266,21.351
145.669,measure,7267,18.904
145.689,measure,7268,19.709
145.709,measure,7269,20.105
145.730,measure,7270,20.850
145.754,measure,7271,23.843
145.769,measure,7272,14.829
145.790,measure,7273,21.755
145.811,measure,7274,20.928
145.830,measure,7275,18.656
145.851,measure,7276,20.878
145.872,measure,7277,20.944
145.890,measure,7278,18.260
145.911,measure,7279,20.896
145.930,measure,7280,18.956
145.949,measure,7281,18.981
145.969,measure,7282,20.131
145.990,measure,7283,20.877
146.010,measure,7284,19.871
146.033,measure,7285,23.183
146.050,measure,7286,16.779
146.069,measure,7287,19.239
146.090,measure,7288,20.906
146.109,measure,7289,19.235
146.130,measure,7290,20.475
146.150,measure,7291,20.111
146.170,measure,7292,19.822
146.189,measure,7293,19.082
146.209,measure,7294,20.509
146.229,measure,7295,19.779
146.250,measure,7296,21.007
146.269,measure,7297,18.934
146.290,measure,7298,20.650
146.312,measure,7299,22.689
146.327,measure,7300,15.157
146.350,measure,7301,22.828
146.370,measure,7302,19.767
146.389,measure,7303,19.466
146.410,measure,7304,20.840
146.430,measure,7305,20.080
146.449,measure,7306,18.887
146.469,measure,7307,19.887
146.489,measure,7308,20.079
146.509,measure,7309,20.128
146.529,measure,7310,19.762
146.549,measure,7311,19.485
146.569,measure,7312,20.665
146.593,measure,7313,23.565
146.610,measure,7314,17.271
146.629,measure,7315,19.369
146.651,measure,7316,21.224
146.670,measure,7317,19.082
146.690,measure,7318,19.868
146.711,measure,7319,21.603
146.729,measure,7320,18.163
146.750,measure,7321,20.392
146.769,measure,7322,19.006
146.789,measure,7323,20.389
146.809,measure,7324,20.247
146.829,measure,7325,19.165
146.850,measure,7326,21.700
146.872,measure,7327,22.183
146.890,measure,7328,17.087
146.908,measure,7329,18.797
146.930,measure,7330,22.103
146.951,measure,7331,20.138
146.969,measure,7332,18.062
146.991,measure,7333,22.287
147.009,measure,7334,18.435
147.030,measure,7335,20.313
147.049,measure,7336,18.808
147.071,measure,7337,22.037
147.089,measure,7338,18.883
147.108,measure,7339,19.035
147.129,measure,7340,20.984
147.153,measure,7341,23.141
147.170,measure,7342,16.918
147.189,measure,7343,19.935
147.210,measure,7344,20.988
147.228,measure,7345,18.021
147.249,measure,7346,21.012
147.270,measure,7347,20.890
147.289,measure,7348,19.044
147.309,measure,7349,19.959
147.330,measure,7350,20.507
147.351,measure,7351,21.045
147.369,measure,7352,17.909
147.389,measure,7353,20.420
147.410,measure,7354,20.622
147.432,measure,7355,22.029
147.449,measure,7356,17.055
147.470,measure,7357,20.977
147.491,measure,7358,21.123
147.510,measure,7359,19.035
147.530,measure,7360,19.977
147.551,measure,7361,21.137
147.570,measure,7362,18.517
147.589,measure,7363,19.334
147.608,measure,7364,19.156
147.630,measure,7365,21.550
147.648,measure,7366,18.695
147.668,measure,7367,19.487
147.690,measure,7368,21.778
147.713,measure,7369,22.986
147.729,measure,7370,15.841
147.750,measure,7371,21.364
147.770,measure,7372,20.549
147.789,measure,7373,18.217
147.810,measure,7374,20.932
147.830,measure,7375,20.566
147.849,measure,7376,18.381
147.869,measure,7377,20.890
147.890,measure,7378,20.160
147.910,measure,7379,19.977
147.930,measure,7380,20.145
147.949,measure,7381,19.337
147.969,measure,7382,19.551
147.992,measure,7383,23.861
148.009,measure,7384,16.087
148.031,measure,7385,22.213
148.050,measure,7386,19.593
148.070,measure,7387,19.343
148.090,measure,7388,20.794
148.110,measure,7389,19.737
148.130,measure,7390,19.484
148.150,measure,7391,19.910
148.169,measure,7392,19.172
148.190,measure,7393,20.846
148.210,measure,7394,19.914
148.229,measure,7395,19.208
148.250,measure,7396,20.901
148.273,measure,7397,22.995
148.289,measure,7398,16.039
148.309,measure,7399,20.768
148.331,measure,7400,21.279
148.350,measure,7401,18.784
148.369,measure,7402,19.247
148.390,measure,7403,21.048
148.410,measure,7404,19.965
148.430,measure,7405,19.907
148.450,measure,7406,20.727
148.470,measure,7407,19.371
148.490,measure,7408,19.945
148.510,measure,7409,20.213
148.529,measure,7410,19.464
148.553,measure,7411,23.603
148.570,measure,7412,16.886
148.590,measure,7413,19.923
148.611,measure,7414,20.977
148.629,measure,7415,18.311
148.649,measure,7416,19.855
148.670,measure,7417,20.601
148.689,measure,7418,19.647
148.709,measure,7419,20.167
148.729,measure,7420,19.798
148.750,measure,7421,20.428
148.769,measure,7422,19.530
148.788,measure,7423,19.158
148.809,measure,7424,20.722
148.832,measure,7425,22.745
148.851,measure,7426,19.125
148.870,measure,7427,18.909
148.891,measure,7428,20.937
148.910,measure,7429,19.086
148.930,measure,7430,19.751
148.950,measure,7431,20.180
148.969,measure,7432,18.836
148.989,measure,7433,20.895
149.010,measure,7434,20.890
149.031,measure,7435,20.147
149.049,measure,7436,18.841
149.070,measure,7437,20.140
149.089,measure,7438,19.959
149.113,measure,7439,23.680
149.129,measure,7440,15.429
149.149,measure,7441,20.785
149.170,measure,7442,21.043
149.189,measure,7443,18.104
149.209,measure,7444,20.930
149.230,measure,7445,20.231
149.250,measure,7446,19.854
149.270,measure,7447,19.997
149.290,measure,7448,20.825
149.310,measure,7449,19.966
149.330,measure,7450,19.809
149.350,measure,7451,19.948
149.370,measure,7452,20.035
149.393,measure,7453,22.921
149.409,measure,7454,16.073
149.431,measure,7455,21.889
149.450,measure,7456,19.374
149.470,measure,7457,19.660
149.490,measure,7458,19.953
149.511,measure,7459,21.032
149.530,measure,7460,19.031
149.551,measure,7461,20.781
149.569,measure,7462,18.599
149.589,measure,7463,20.069
149.609,measure,7464,19.294
149.627,measure,7465,18.695
149.651,measure,7466,23.640
149.673,measure,7467,21.409
149.689,measure,7468,16.045
149.709,measure,7469,20.811
149.730,measure,7470,21.052
149.749,measure,7471,18.132
149.770,measure,7472,21.768
149.790,measure,7473,19.640
149.810,measure,7474,19.752
149.830,measure,7475,20.755
149.850,measure,7476,19.880
149.868,measure,7477,17.997
149.890,measure,7478,21.239
149.909,measure,7479,19.746
149.929,measure,7480,20.156
149.953,measure,7481,23.235
149.968,measure,7482,15.755
149.989,measure,7483,20.908
150.010,measure,7484,20.697
150.029,measure,7485,18.586
150.049,measure,7486,20.673
150.070,measure,7487,20.374
150.090,measure,7488,19.889
150.108,measure,7489,18.870
150.129,measure,7490,20.968
150.149,measure,7491,19.896
150.168,measure,7492,19.125
150.188,measure,7493,19.971
150.209,measure,7494,21.015
150.234,measure,7495,24.542
150.248,measure,7496,14.438
150.269,measure,7497,21.042
150.290,measure,7498,20.936
150.309,measure,7499,18.800
150.330,measure,7500,20.625
150.351,measure,7501,20.827
150.370,measure,7502,19.042
150.390,measure,7503,20.017
150.409,measure,7504,19.347
150.430,measure,7505,20.910
150.450,measure,7506,20.069
150.470,measure,7507,20.296
150.490,measure,7508,19.677
150.514,measure,7509,23.715
150.529,measure,7510,15.072
150.550,measure,7511,21.225
150.570,measure,7512,20.052
150.589,measure,7513,19.242
150.610,measure,7514,20.536
150.630,measure,7515,20.219
150.649,measure,7516,19.206
150.669,measure,7517,19.756
150.690,measure,7518,21.111
150.710,measure,7519,19.935
150.730,measure,7520,19.781
150.749,measure,7521,19.470
150.770,measure,7522,20.754
150.792,measure,7523,22.323
150.809,measure,7524,16.651
150.828,measure,7525,19.410
150.851,measure,7526,22.325
150.869,measure,7527,18.662
150.890,measure,7528,20.276
150.917,measure,7529,26.904
150.930,measure,7530,12.957
150.950,measure,7531,19.966
150.969,measure,7532,19.914
150.989,measure,7533,19.256
151.010,measure,7534,20.823
151.029,measure,7535,19.161
151.050,measure,7536,20.790
151.073,measure,7537,23.084
151.088,measure,7538,15.634
151.108,measure,7539,19.914
151.130,measure,7540,21.928
151.149,measure,7541,19.007
151.168,measure,7542,19.095
151.190,measure,7543,21.425
151.209,measure,7544,19.508
151.230,measure,7545,21.328
151.249,measure,7546,18.639
151.270,measure,7547,21.026
151.289,measure,7548,19.009
151.308,measure,7549,19.141
151.330,measure,7550,21.425
151.354,measure,7551,24.109
151.370,measure,7552,16.031
151.389,measure,7553,18.887
151.410,measure,7554,21.735
151.429,measure,7555,18.288
151.450,measure,7556,21.466
151.470,measure,7557,20.021
151.490,measure,7558,19.432
151.513,measure,7559,22.886
151.530,measure,7560,17.630
151.551,measure,7561,21.044
151.569,measure,7562,17.680
151.589,measure,7563,19.987
151.610,measure,7564,21.414
151.634,measure,7565,23.556
151.650,measure,7566,16.382
151.669,measure,7567,18.404
151.690,measure,7568,21.807
151.710,measure,7569,19.068
151.728,measure,7570,18.734
151.750,measure,7571,22.072
151.769,measure,7572,19.038
151.791,measure,7573,21.947
151.811,measure,7574,19.731
151.829,measure,7575,18.050
151.851,measure,7576,21.792
151.869,measure,7577,18.485
151.890,measure,7578,20.463
151.913,measure,7579,22.866
151.929,measure,7580,16.806
151.950,measure,7581,20.059
151.971,measure,7582,21.333
151.991,measure,7583,20.218
152.010,measure,7584,18.829
152.031,measure,7585,21.057
152.050,measure,7586,19.010
152.070,measure,7587,20.055
152.090,measure,7588,20.123
152.110,measure,7589,19.828
152.131,measure,7590,20.554
152.149,measure,7591,18.847
152.169,measure,7592,19.270
152.193,measure,7593,24.188
152.210,measure,7594,16.666
152.230,measure,7595,20.087
152.251,measure,7596,21.348
152.270,measure,7597,18.646
152.289,measure,7598,19.886
152.310,measure,7599,20.788
152.330,measure,7600,19.302
152.350,measure,7601,20.324
152.370,measure,7602,19.995
152.389,measure,7603,19.076
152.409,measure,7604,20.491
152.429,measure,7605,19.364
152.449,measure,7606,20.273
152.472,measure,7607,23.263
152.489,measure,7608,16.754
152.510,measure,7609,21.193
152.531,measure,7610,20.424
152.550,measure,7611,19.089
152.570,measure,7612,20.296
152.590,measure,7613,19.549
152.609,measure,7614,19.730
152.630,measure,7615,21.045
152.651,measure,7616,20.487
152.669,measure,7617,17.680
152.689,measure,7618,20.578
152.709,measure,7619,20.044
152.730,measure,7620,20.762
152.753,measure,7621,23.204
152.769,measure,7622,15.880
152.790,measure,7623,21.099
152.810,measure,7624,20.296
152.828,measure,7625,17.740
152.852,measure,7626,23.552
152.871,measure,7627,19.578
152.889,measure,7628,17.694
152.910,measure,7629,21.052
152.931,measure,7630,20.817
152.951,measure,7631,20.116
152.969,measure,7632,17.923
152.989,measure,7633,19.977
153.011,measure,7634,21.940
153.033,measure,7635,22.513
153.050,measure,7636,16.466
153.070,measure,7637,20.041
153.091,measure,7638,21.340
153.110,measure,7639,18.584
153.131,measure,7640,21.192
153.151,measure,7641,20.391
153.169,measure,7642,18.024
153.188,measure,7643,18.951
153.212,measure,7644,23.362
153.230,measure,7645,18.631
153.249,measure,7646,18.934
153.269,measure,7647,20.134
153.290,measure,7648,20.938
153.312,measure,7649,21.886
153.330,measure,7650,17.661
153.350,measure,7651,20.568
153.371,measure,7652,20.142
153.390,measure,7653,19.852
153.410,measure,7654,19.098
153.430,measure,7655,20.645
153.450,measure,7656,19.761
153.470,measure,7657,19.539
153.491,measure,7658,20.983
153.510,measure,7659,19.228
153.530,measure,7660,20.564
153.550,measure,7661,19.406
153.570,measure,7662,20.665
153.589,measure,7663,18.316
153.609,measure,7664,20.700
153.630,measure,7665,21.097
153.651,measure,7666,20.111
153.669,measure,7667,18.893
153.690,measure,7668,20.763
153.711,measure,7669,21.161
153.730,measure,7670,18.513
153.750,measure,7671,20.002
153.770,measure,7672,19.953
153.790,measure,7673,20.052
153.810,measure,7674,20.028
153.830,measure,7675,20.407
153.850,measure,7676,19.887
153.873,measure,7677,22.706
153.890,measure,7678,16.685
153.909,measure,7679,18.909
153.932,measure,7680,23.901
153.950,measure,7681,17.158
153.971,measure,7682,21.178
153.990,measure,7683,19.603
154.010,measure,7684,19.680
154.030,measure,7685,20.115
154.050,measure,7686,20.052
154.071,measure,7687,20.886
154.090,measure,7688,18.755
154.110,measure,7689,20.266
154.129,measure,7690,18.743
154.153,measure,7691,24.132
154.170,measure,7692,16.974
154.190,measure,7693,19.959
154.211,measure,7694,20.614
154.230,measure,7695,19.359
154.250,measure,7696,20.166
154.270,measure,7697,20.311
154.290,measure,7698,19.604
154.310,measure,7699,19.580
154.330,measure,7700,20.009
154.350,measure,7701,20.003
154.370,measure,7702,19.916
154.389,measure,7703,19.090
154.410,measure,7704,21.325
154.433,measure,7705,22.758
154.450,measure,7706,17.533
154.471,measure,7707,20.725
154.490,measure,7708,19.510
154.510,measure,7709,19.651
154.531,measure,7710,21.056
154.551,measure,7711,20.251
154.569,measure,7712,17.489
154.590,measure,7713,20.927
154.610,measure,7714,19.739
154.630,measure,7715,20.121
154.650,measure,7716,20.018
154.669,measure,7717,19.000
154.689,measure,7718,20.334
154.712,measure,7719,23.288
154.730,measure,7720,17.354
154.750,measure,7721,20.160
154.771,measure,7722,21.040
154.790,measure,7723,18.797
154.810,measure,7724,20.051
154.830,measure,7725,20.769
154.849,measure,7726,18.320
154.870,measure,7727,21.476
154.889,measure,7728,19.052
154.909,measure,7729,19.998
154.929,measure,7730,19.914
154.949,measure,7731,19.996
154.970,measure,7732,21.216
154.992,measure,7733,21.785
155.010,measure,7734,18.129
155.030,measure,7735,19.419
155.050,measure,7736,20.537
155.069,measure,7737,18.602
155.089,measure,7738,20.253
155.110,measure,7739,20.592
155.128,measure,7740,18.437
155.150,measure,7741,21.606
155.170,measure,7742,19.996
155.189,measure,7743,18.947
155.210,measure,7744,21.091
155.228,measure,7745,18.031
155.250,measure,7746,21.958
155.273,measure,7747,22.669
155.289,measure,7748,16.913
155.309,measure,7749,19.598
155.331,measure,7750,21.553
155.350,measure,7751,19.455
155.370,measure,7752,19.938
155.391,measure,7753,20.857
155.409,measure,7754,17.879
155.430,measure,7755,20.944
155.451,measure,7756,21.040
155.469,measure,7757,17.876
155.490,measure,7758,21.054
155.509,measure,7759,19.161
155.530,measure,7760,21.401
155.553,measure,7761,22.497
155.568,measure,7762,15.785
155.589,measure,7763,20.142
155.611,measure,7764,22.111
155.630,measure,7765,18.939
155.650,measure,7766,19.980
155.670,measure,7767,20.196
155.690,measure,7768,19.957
155.708,measure,7769,18.656
155.731,measure,7770,22.103
155.749,measure,7771,18.918
155.769,measure,7772,19.840
155.789,measure,7773,19.970
155.810,measure,7774,20.238
155.832,measure,7775,22.385
155.849,measure,7776,16.789
155.869,measure,7777,20.397
155.891,measure,7778,22.360
155.910,measure,7779,18.198
155.930,measure,7780,19.858
155.950,measure,7781,20.388
155.970,measure,7782,19.781
155.989,measure,7783,19.813
156.011,measure,7784,21.258
156.030,measure,7785,19.388
156.050,measure,7786,19.510
156.068,measure,7787,17.904
156.091,measure,7788,23.032
156.113,measure,7789,22.202
156.129,measure,7790,15.779
156.149,measure,7791,20.302
156.170,measure,7792,21.368
156.190,measure,7793,19.730
156.210,measure,7794,19.872
156.231,measure,7795,21.006
156.250,measure,7796,19.460
156.270,measure,7797,19.524
156.290,measure,7798,20.102
156.309,measure,7799,19.563
156.328,measure,7800,18.992
156.349,measure,7801,20.969
156.369,measure,7802,19.182
156.393,measure,7803,24.350
156.408,measure,7804,15.294
156.430,measure,7805,21.735
156.450,measure,7806,20.376
156.470,measure,7807,19.584
156.491,measure,7808,20.978
156.511,measure,7809,20.347
156.530,measure,7810,18.826
156.550,measure,7811,19.745
156.570,measure,7812,20.596
156.588,measure,7813,17.963
156.610,measure,7814,21.244
156.629,measure,7815,19.750
156.649,measure,7816,19.708
156.673,measure,7817,23.571
156.690,measure,7818,17.145
156.709,measure,7819,18.742
156.730,measure,7820,21.691
156.750,measure,7821,19.451
156.769,measure,7822,19.108
156.790,measure,7823,21.409
156.809,measure,7824,19.048
156.829,measure,7825,19.212
156.850,measure,7826,21.494
156.869,measure,7827,19.076
156.890,measure,7828,20.607
156.910,measure,7829,20.085
156.930,measure,7830,19.891
156.954,measure,7831,24.205
156.970,measure,7832,15.937
156.990,measure,7833,19.850
157.011,measure,7834,21.096
157.029,measure,7835,18.709
157.049,measure,7836,19.895
157.070,measure,7837,20.592
157.089,measure,7838,19.321
157.109,measure,7839,19.734
157.129,measure,7840,19.984
157.150,measure,7841,20.941
157.170,measure,7842,19.768
157.189,measure,7843,18.883
157.209,measure,7844,20.413
157.232,measure,7845,23.344
157.249,measure,7846,16.415
157.269,measure,7847,20.628
157.290,measure,7848,20.869
157.310,measure,7849,19.382
157.329,measure,7850,19.753
157.351,measure,7851,21.352
157.369,measure,7852,18.222
157.389,measure,7853,20.115
157.410,measure,7854,20.981
157.429,measure,7855,18.980
157.450,measure,7856,21.206
157.469,measure,7857,18.809
157.489,measure,7858,20.071
157.513,measure,7859,23.410
157.529,measure,7860,16.779
157.549,measure,7861,19.455
157.571,measure,7862,21.772
157.590,measure,7863,18.979
157.610,measure,7864,20.038
157.630,measure,7865,20.613
157.650,measure,7866,19.501
157.669,measure,7867,18.864
157.691,measure,7868,22.473
157.709,measure,7869,18.417
157.730,measure,7870,20.257
157.749,measure,7871,19.507
157.768,measure,7872,19.157
157.792,measure,7873,23.685
157.809,measure,7874,17.224
157.829,measure,7875,19.282
157.851,measure,7876,22.863
157.869,measure,7877,17.792
157.889,measure,7878,20.143
157.911,measure,7879,22.019
157.930,measure,7880,18.393
157.950,measure,7881,20.365
157.970,measure,7882,20.026
157.990,measure,7883,19.855
158.010,measure,7884,20.137
158.029,measure,7885,19.001
158.050,measure,7886,20.922
158.073,measure,7887,22.766
158.089,measure,7888,16.224
158.110,measure,7889,21.099
158.131,measure,7890,20.405
158.149,measure,7891,18.855
158.170,measure,7892,20.315
158.190,measure,7893,20.595
158.210,measure,7894,19.466
158.231,measure,7895,20.859
158.250,measure,7896,19.069
158.271,measure,7897,21.021
158.289,measure,7898,18.403
158.308,measure,7899,19.273
158.329,measure,7900,20.924
158.354,measure,7901,24.665
158.370,measure,7902,15.876
158.390,measure,7903,20.073
158.410,measure,7904,20.491
158.430,measure,7905,19.441
158.450,measure,7906,20.108
158.470,measure,7907,20.268
158.490,measure,7908,19.761
158.510,measure,7909,20.102
158.530,measure,7910,19.977
158.551,measure,7911,20.662
158.570,measure,7912,19.683
158.588,measure,7913,18.062
158.610,measure,7914,21.020
158.633,measure,7915,23.581
158.649,measure,7916,15.537
158.670,measure,7917,20.893
158.691,measure,7918,21.088
