t_s,phase,displayed_frames,published,dropped,mailbox_age_ms,upload_count,upload_sum_us,upload_max_ms,rss_kb,footprint_kb,exposed,degraded,producer_fps,producer_rendered,producer_failed
1319.997,measure,65983,65983,0,14,65981,39303907,6.663,170204,1492288,1,0,50.05,65983,0
1320.991,measure,66033,66033,0,8,66031,39333218,6.663,170208,1492288,1,0,49.95,66033,0
1321.993,measure,66083,66083,0,10,66081,39365339,6.663,170224,1492288,1,0,50.05,66083,0
1322.997,measure,66133,66133,0,14,66131,39407812,13.701,170288,1492288,1,0,49.95,66133,0
1323.997,measure,66183,66183,0,14,66181,39436883,13.701,170300,1492288,1,0,50.00,66183,0
1324.997,measure,66233,66233,0,14,66231,39466567,13.701,170300,1492288,1,0,50.00,66233,0
1325.995,measure,66283,66283,0,11,66281,39496047,13.701,170320,1492288,1,0,49.95,66283,0
1326.992,measure,66333,66333,0,8,66331,39525087,13.701,170320,1492288,1,0,50.05,66333,0
1327.991,measure,66383,66383,0,7,66381,39554013,13.701,170324,1492288,1,0,50.00,66383,0
1328.997,measure,66433,66433,0,13,66431,39582846,13.701,170336,1492288,1,0,49.95,66433,0
1329.996,measure,66483,66483,0,13,66481,39612015,13.701,170308,1492288,1,0,50.05,66483,0
1330.997,measure,66533,66533,0,14,66531,39641332,13.701,170224,1492288,1,0,50.00,66533,0
1331.997,measure,66583,66583,0,13,66581,39670646,13.701,170072,1492288,1,0,50.00,66583,0
1332.996,measure,66633,66633,0,13,66631,39699966,13.701,170080,1492288,1,0,50.00,66633,0
1333.992,measure,66683,66683,0,8,66681,39729237,13.701,169984,1492288,1,0,49.95,66683,0
1334.991,measure,66733,66733,0,8,66731,39758253,13.701,169808,1492288,1,0,50.05,66733,0
1335.996,measure,66783,66783,0,14,66781,39787782,13.701,173256,1492316,1,0,50.00,66783,0
1336.997,measure,66833,66833,0,13,66831,39817383,13.701,172080,1492316,1,0,49.95,66833,0
1337.992,measure,66883,66883,0,9,66881,39846538,13.701,172080,1492316,1,0,50.00,66883,0
1338.997,measure,66933,66933,0,14,66931,39875247,13.701,172092,1492316,1,0,50.05,66933,0
1339.994,measure,66983,66983,0,10,66981,39904322,13.701,172100,1492316,1,0,50.00,66983,0
1340.995,measure,67033,67033,0,12,67031,39933670,13.701,172112,1492316,1,0,50.00,67033,0
1341.992,measure,67083,67083,0,7,67081,39962719,13.701,172120,1492316,1,0,50.00,67083,0
1342.997,measure,67133,67133,0,12,67131,39991945,13.701,172132,1492316,1,0,50.00,67133,0
1343.996,measure,67183,67183,0,11,67181,40021214,13.701,172144,1492316,1,0,50.00,67183,0
1344.997,measure,67233,67233,0,14,67231,40050480,13.701,172156,1492316,1,0,50.00,67233,0
1345.994,measure,67283,67283,0,11,67281,40079240,13.701,172140,1492316,1,0,50.00,67283,0
1346.996,measure,67333,67333,0,13,67331,40108698,13.701,172144,1492316,1,0,50.00,67333,0
1347.996,measure,67383,67383,0,13,67381,40138456,13.701,172156,1492316,1,0,50.00,67383,0
1348.991,measure,67433,67433,0,8,67431,40167594,13.701,172160,1492316,1,0,50.05,67433,0
1349.996,measure,67483,67483,0,13,67481,40196537,13.701,172172,1492316,1,0,50.00,67483,0
1350.997,measure,67533,67533,0,14,67531,40225835,13.701,172204,1492316,1,0,49.95,67533,0
1351.996,measure,67583,67583,0,13,67581,40255272,13.701,172212,1492316,1,0,50.00,67583,0
1352.994,measure,67633,67633,0,12,67631,40283972,13.701,172228,1492316,1,0,50.05,67633,0
1353.995,measure,67683,67683,0,11,67681,40313259,13.701,172236,1492316,1,0,49.95,67683,0
1354.996,measure,67733,67733,0,12,67731,40342269,13.701,172256,1492316,1,0,50.05,67733,0
1355.991,measure,67783,67783,0,7,67781,40371740,13.701,172268,1492316,1,0,49.95,67783,0
1356.992,measure,67833,67833,0,9,67831,40401043,13.701,172276,1492316,1,0,50.00,67833,0
1357.996,measure,67883,67883,0,13,67881,40430425,13.701,172292,1492316,1,0,50.00,67883,0
1358.995,measure,67933,67933,0,11,67931,40459701,13.701,172304,1492316,1,0,50.00,67933,0
1359.997,measure,67983,67983,0,15,67981,40488815,13.701,172324,1492316,1,0,50.05,67983,0
1360.996,measure,68033,68033,0,13,68031,40518117,13.701,172344,1492316,1,0,49.95,68033,0
1361.994,measure,68083,68083,0,10,68081,40547763,13.701,172352,1492316,1,0,50.00,68083,0
1362.992,measure,68133,68133,0,9,68131,40576475,13.701,172368,1492316,1,0,50.05,68133,0
1363.994,measure,68183,68183,0,11,68181,40605149,13.701,172376,1492316,1,0,49.95,68183,0
1364.997,measure,68233,68233,0,14,68231,40634031,13.701,172392,1492316,1,0,50.05,68233,0
1365.994,measure,68283,68283,0,11,68281,40662968,13.701,172404,1492316,1,0,49.95,68283,0
1366.997,measure,68333,68333,0,14,68331,40692161,13.701,172412,1492316,1,0,50.00,68333,0
1367.993,measure,68383,68383,0,9,68381,40720822,13.701,172428,1492316,1,0,50.00,68383,0
1368.994,measure,68433,68433,0,11,68431,40749908,13.701,172432,1492316,1,0,50.00,68433,0
1369.991,measure,68483,68483,0,8,68481,40778593,13.701,172448,1492316,1,0,50.00,68483,0
1370.997,measure,68533,68533,0,14,68531,40808925,13.701,172428,1492316,1,0,50.00,68533,0
1371.995,measure,68583,68583,0,11,68581,40838438,13.701,172632,1492316,1,0,50.00,68583,0
1372.997,measure,68633,68633,0,14,68631,40867613,13.701,172676,1492316,1,0,50.00,68633,0
1373.992,measure,68683,68683,0,8,68681,40896563,13.701,172684,1492316,1,0,50.00,68683,0
1374.996,measure,68733,68733,0,12,68731,40925211,13.701,172712,1492316,1,0,50.00,68733,0
1375.997,measure,68783,68783,0,14,68781,40954385,13.701,172788,1492316,1,0,50.00,68783,0
1376.991,measure,68833,68833,0,8,68831,40983558,13.701,172880,1492316,1,0,50.00,68833,0
1377.992,measure,68883,68883,0,7,68881,41012502,13.701,172892,1492316,1,0,50.05,68883,0
1378.997,measure,68933,68933,0,13,68931,41042209,13.701,172904,1492316,1,0,49.95,68933,0
1379.997,measure,68983,68983,0,13,68981,41071126,13.701,172916,1492316,1,0,50.05,68983,0
1380.995,measure,69033,69033,0,12,69031,41100275,13.701,172928,1492316,1,0,49.95,69033,0
1381.991,measure,69083,69083,0,7,69081,41129612,13.701,172936,1492316,1,0,50.05,69083,0
1382.998,measure,69133,69133,0,14,69131,41159010,13.701,172956,1492316,1,0,50.00,69133,0
1383.992,measure,69183,69183,0,7,69181,41188422,13.701,172968,1492316,1,0,50.00,69183,0
1384.997,measure,69233,69233,0,13,69231,41217588,13.701,172980,1492316,1,0,49.95,69233,0
1385.994,measure,69283,69283,0,11,69281,41247161,13.701,173048,1492316,1,0,50.00,69283,0
1386.994,measure,69333,69333,0,11,69331,41278014,13.701,173064,1492316,1,0,50.00,69333,0
1387.997,measure,69383,69383,0,14,69381,41306879,13.701,173072,1492316,1,0,50.00,69383,0
1388.994,measure,69433,69433,0,11,69431,41335835,13.701,173084,1492316,1,0,50.00,69433,0
1389.992,measure,69483,69483,0,8,69481,41365610,13.701,173096,1492316,1,0,49.95,69483,0
1390.991,measure,69533,69533,0,8,69531,41394819,13.701,173108,1492316,1,0,50.05,69533,0
1391.996,measure,69583,69583,0,13,69581,41423865,13.701,173120,1492316,1,0,50.00,69583,0
1392.991,measure,69633,69633,0,8,69631,41453061,13.701,173124,1492316,1,0,50.05,69633,0
1393.996,measure,69683,69683,0,13,69681,41482509,13.701,173136,1492316,1,0,49.95,69683,0
1394.993,measure,69733,69733,0,10,69731,41511624,13.701,173152,1492316,1,0,50.00,69733,0
1395.996,measure,69783,69783,0,13,69781,41540738,13.701,173160,1492316,1,0,50.00,69783,0
1396.996,measure,69833,69833,0,13,69831,41569627,13.701,173168,1492316,1,0,50.05,69833,0
1397.991,measure,69883,69883,0,8,69881,41598314,13.701,173176,1492316,1,0,50.00,69883,0
1398.996,measure,69933,69933,0,13,69931,41627316,13.701,173192,1492316,1,0,49.90,69933,0
1399.991,measure,69983,69983,0,8,69981,41656516,13.701,173196,1492316,1,0,50.10,69983,0
1400.994,measure,70033,70033,0,11,70031,41685746,13.701,173192,1492316,1,0,50.00,70033,0
1401.997,measure,70083,70083,0,15,70081,41714831,13.701,173196,1492316,1,0,49.95,70083,0
1402.994,measure,70133,70133,0,10,70131,41744159,13.701,173208,1492316,1,0,50.00,70133,0
1403.997,measure,70183,70183,0,14,70181,41773178,13.701,173216,1492316,1,0,50.05,70183,0
1404.992,measure,70233,70233,0,7,70231,41802158,13.701,173224,1492316,1,0,50.00,70233,0
1405.997,measure,70283,70283,0,14,70281,41831287,13.701,173236,1492316,1,0,49.95,70283,0
1406.996,measure,70333,70333,0,14,70331,41860411,13.701,173184,1492316,1,0,50.00,70333,0
1407.994,measure,70383,70383,0,11,70381,41889797,13.701,173192,1492316,1,0,50.00,70383,0
1408.997,measure,70433,70433,0,13,70431,41919073,13.701,173192,1492316,1,0,50.00,70433,0
1409.997,measure,70483,70483,0,13,70481,41948333,13.701,173000,1492316,1,0,50.05,70483,0
1410.993,measure,70533,70533,0,9,70531,41977872,13.701,173000,1492316,1,0,50.00,70533,0
1411.991,measure,70583,70583,0,8,70581,42006666,13.701,173008,1492316,1,0,50.00,70583,0
1412.997,measure,70633,70633,0,14,70631,42035345,13.701,172468,1492316,1,0,49.95,70633,0
1413.995,measure,70683,70683,0,12,70681,42064354,13.701,172248,1492316,1,0,50.05,70683,0
1414.991,measure,70733,70733,0,8,70731,42093798,13.701,172256,1492316,1,0,50.00,70733,0
1415.997,measure,70783,70783,0,14,70781,42122644,13.701,172228,1492316,1,0,49.95,70783,0
1416.996,measure,70833,70833,0,14,70831,42152276,13.701,172236,1492316,1,0,50.05,70833,0
1417.996,measure,70883,70883,0,13,70881,42181650,13.701,172256,1492316,1,0,50.00,70883,0
1418.992,measure,70933,70933,0,9,70931,42210551,13.701,172268,1492316,1,0,50.00,70933,0
1419.997,measure,70983,70983,0,14,70981,42239558,13.701,172276,1492316,1,0,49.95,70983,0
1420.994,measure,71033,71033,0,11,71031,42269056,13.701,172288,1492316,1,0,50.05,71033,0
1421.996,measure,71083,71083,0,13,71081,42298318,13.701,172296,1492316,1,0,49.90,71083,0
1422.997,measure,71133,71133,0,14,71131,42327345,13.701,172320,1492316,1,0,50.05,71133,0
1423.997,measure,71183,71183,0,13,71181,42356700,13.701,172328,1492316,1,0,50.00,71183,0
1424.991,measure,71233,71233,0,7,71231,42385504,13.701,172340,1492316,1,0,50.00,71233,0
1425.992,measure,71283,71283,0,7,71281,42414646,13.701,172352,1492316,1,0,50.00,71283,0
1426.997,measure,71333,71333,0,13,71331,42443818,13.701,172424,1492316,1,0,50.00,71333,0
1427.994,measure,71383,71383,0,10,71381,42472980,13.701,172436,1492316,1,0,50.00,71383,0
1428.997,measure,71433,71433,0,14,71431,42502444,13.701,172444,1492316,1,0,50.00,71433,0
1429.997,measure,71483,71483,0,14,71481,42531186,13.701,172460,1492316,1,0,50.00,71483,0
1430.992,measure,71533,71533,0,7,71531,42560415,13.701,172472,1492316,1,0,50.00,71533,0
1431.992,measure,71583,71583,0,7,71581,42589772,13.701,172480,1492316,1,0,50.00,71583,0
1432.992,measure,71633,71633,0,9,71631,42618839,13.701,172492,1492316,1,0,50.00,71633,0
1433.996,measure,71683,71683,0,13,71681,42647994,13.701,172500,1492316,1,0,50.00,71683,0
1434.996,measure,71733,71733,0,13,71731,42676964,13.701,172508,1492316,1,0,50.00,71733,0
1435.993,measure,71783,71783,0,10,71781,42705939,13.701,172520,1492316,1,0,50.00,71783,0
1436.997,measure,71833,71833,0,14,71831,42735048,13.701,172524,1492316,1,0,50.05,71833,0
1437.997,measure,71883,71883,0,12,71881,42763896,13.701,172536,1492316,1,0,50.00,71883,0
1438.991,measure,71933,71933,0,7,71931,42793383,13.701,172540,1492316,1,0,49.95,71933,0
1439.991,measure,71983,71983,0,7,71981,42822445,13.701,172544,1492316,1,0,50.00,71983,0
1440.996,measure,72033,72033,0,13,72031,42851633,13.701,172552,1492316,1,0,50.00,72033,0
1441.995,measure,72083,72083,0,10,72081,42880730,13.701,172564,1492316,1,0,49.95,72083,0
1442.995,measure,72133,72133,0,12,72131,42909798,13.701,172576,1492316,1,0,50.05,72133,0
1443.995,measure,72183,72183,0,12,72181,42938637,13.701,172584,1492316,1,0,50.05,72183,0
1444.997,measure,72233,72233,0,12,72231,42968321,13.701,172596,1492316,1,0,49.90,72233,0
1445.995,measure,72283,72283,0,12,72281,42997590,13.701,172604,1492316,1,0,49.90,72283,0
1446.992,measure,72333,72333,0,9,72331,43026456,13.701,172596,1492316,1,0,50.05,72333,0
1447.993,measure,72383,72383,0,10,72381,43055370,13.701,172380,1492316,1,0,50.00,72383,0
1448.996,measure,72433,72433,0,14,72431,43084154,13.701,172260,1492316,1,0,50.00,72433,0
1449.994,measure,72483,72483,0,10,72481,43113010,13.701,172272,1492316,1,0,50.05,72483,0
1450.994,measure,72533,72533,0,11,72531,43142310,13.701,172280,1492316,1,0,50.00,72533,0
1451.997,measure,72583,72583,0,14,72581,43171834,13.701,172292,1492316,1,0,49.95,72583,0
1452.997,measure,72633,72633,0,14,72631,43200562,13.701,172300,1492316,1,0,50.00,72633,0
1453.991,measure,72683,72683,0,8,72681,43229465,13.701,172308,1492316,1,0,50.00,72683,0
1454.996,measure,72733,72733,0,13,72731,43258171,13.701,172324,1492316,1,0,50.00,72733,0
1455.992,measure,72783,72783,0,9,72781,43287202,13.701,172332,1492316,1,0,50.00,72783,0
1456.997,measure,72833,72833,0,13,72831,43316172,13.701,172212,1492316,1,0,50.00,72833,0
1457.996,measure,72883,72883,0,14,72881,43345158,13.701,172168,1492316,1,0,50.00,72883,0
1458.994,measure,72933,72933,0,11,72931,43373959,13.701,172132,1492316,1,0,50.05,72933,0
1459.997,measure,72983,72983,0,14,72981,43402777,13.701,172132,1492316,1,0,49.95,72983,0
1460.991,measure,73033,73033,0,7,73031,43431742,13.701,172136,1492316,1,0,50.05,73033,0
1461.997,measure,73083,73083,0,13,73081,43460551,13.701,172924,1492292,1,0,49.95,73083,0
1462.997,measure,73133,73133,0,14,73131,43489134,13.701,172952,1492292,1,0,49.95,73133,0
1463.997,measure,73183,73183,0,14,73181,43518787,13.701,172968,1492292,1,0,50.10,73183,0
1464.997,measure,73233,73233,0,15,73231,43547789,13.701,172976,1492292,1,0,50.00,73233,0
1465.997,measure,73283,73283,0,14,73281,43576996,13.701,172984,1492292,1,0,50.00,73283,0
1466.992,measure,73333,73333,0,9,73331,43606117,13.701,173000,1492292,1,0,50.00,73333,0
1467.992,measure,73383,73383,0,8,73381,43634781,13.701,173012,1492292,1,0,50.00,73383,0
1468.997,measure,73433,73433,0,14,73431,43663631,13.701,173024,1492292,1,0,50.00,73433,0
1469.997,measure,73483,73483,0,13,73481,43692165,13.701,173036,1492292,1,0,50.00,73483,0
1470.997,measure,73533,73533,0,14,73531,43721355,13.701,173052,1492292,1,0,50.00,73533,0
1471.991,measure,73583,73583,0,7,73581,43749989,13.701,173060,1492292,1,0,50.00,73583,0
1472.996,measure,73633,73633,0,12,73631,43779022,13.701,173072,1492292,1,0,49.95,73633,0
1473.996,measure,73683,73683,0,13,73681,43808504,13.701,173084,1492292,1,0,50.00,73683,0
1474.992,measure,73733,73733,0,7,73731,43837616,13.701,173080,1492292,1,0,50.00,73733,0
1475.991,measure,73783,73783,0,8,73781,43866621,13.701,173092,1492292,1,0,50.00,73783,0
1476.991,measure,73833,73833,0,8,73831,43895819,13.701,173104,1492292,1,0,50.00,73833,0
1477.992,measure,73883,73883,0,9,73881,43925121,13.701,173116,1492292,1,0,50.00,73883,0
1478.996,measure,73933,73933,0,14,73931,43954715,13.701,173128,1492292,1,0,50.00,73933,0
1479.996,measure,73983,73983,0,13,73981,43983959,13.701,173128,1492292,1,0,50.00,73983,0
1480.992,measure,74033,74033,0,8,74031,44012984,13.701,172980,1492292,1,0,50.00,74033,0
1481.991,measure,74083,74083,0,8,74081,44041599,13.701,172988,1492292,1,0,50.00,74083,0
1482.997,measure,74133,74133,0,14,74131,44070607,13.701,173004,1492292,1,0,50.00,74133,0
1483.991,measure,74183,74183,0,7,74181,44099970,13.701,173016,1492292,1,0,50.00,74183,0
1484.997,measure,74233,74233,0,14,74231,44129244,13.701,173024,1492292,1,0,50.00,74233,0
1485.997,measure,74283,74283,0,13,74281,44158289,13.701,173048,1492292,1,0,50.00,74283,0
1486.993,measure,74333,74333,0,8,74331,44187455,13.701,173060,1492292,1,0,50.00,74333,0
1487.991,measure,74383,74383,0,7,74381,44216701,13.701,173520,1492292,1,0,50.00,74383,0
1488.992,measure,74433,74433,0,8,74431,44246046,13.701,173532,1492292,1,0,49.95,74433,0
1489.997,measure,74483,74483,0,14,74481,44274591,13.701,173540,1492292,1,0,50.05,74483,0
1490.996,measure,74533,74533,0,12,74531,44304276,13.701,173568,1492292,1,0,50.00,74533,0
1491.996,measure,74583,74583,0,13,74581,44333404,13.701,173576,1492292,1,0,50.00,74583,0
1492.997,measure,74633,74633,0,13,74631,44362476,13.701,173592,1492292,1,0,50.00,74633,0
1493.997,measure,74683,74683,0,12,74681,44392192,13.701,173612,1492292,1,0,50.00,74683,0
1494.992,measure,74733,74733,0,7,74731,44421150,13.701,173620,1492292,1,0,50.00,74733,0
1495.992,measure,74783,74783,0,9,74781,44450257,13.701,173636,1492292,1,0,50.00,74783,0
1496.992,measure,74833,74833,0,8,74831,44479656,13.701,173668,1492292,1,0,50.05,74833,0
1497.993,measure,74883,74883,0,11,74881,44508956,13.701,173688,1492292,1,0,50.00,74883,0
1498.997,measure,74933,74933,0,13,74931,44538228,13.701,173696,1492292,1,0,49.95,74933,0
1499.997,measure,74983,74983,0,13,74981,44567789,13.701,173676,1492292,1,0,50.00,74983,0
1500.996,measure,75033,75033,0,13,75031,44597235,13.701,174740,1492292,1,0,50.00,75033,0
1501.996,measure,75083,75083,0,13,75081,44626274,13.701,174744,1492292,1,0,50.00,75083,0
1502.992,measure,75133,75133,0,9,75131,44655092,13.701,174748,1492292,1,0,50.00,75133,0
1503.994,measure,75183,75183,0,11,75181,44683642,13.701,174760,1492292,1,0,50.05,75183,0
1504.994,measure,75233,75233,0,11,75231,44712971,13.701,174768,1492292,1,0,50.00,75233,0
1505.997,measure,75283,75283,0,14,75281,44742284,13.701,174784,1492292,1,0,50.00,75283,0
1506.997,measure,75333,75333,0,15,75331,44771242,13.701,174800,1492292,1,0,49.95,75333,0
1507.997,measure,75383,75383,0,14,75381,44800363,13.701,174788,1492292,1,0,50.00,75383,0
1508.997,measure,75433,75433,0,13,75431,44829555,13.701,174532,1492292,1,0,50.05,75433,0
1509.992,measure,75483,75483,0,8,75481,44858208,13.701,174544,1492292,1,0,49.95,75483,0
1510.997,measure,75533,75533,0,14,75531,44887769,13.701,174484,1492292,1,0,50.00,75533,0
1511.997,measure,75583,75583,0,14,75581,44917190,13.701,173860,1492292,1,0,50.00,75583,0
1512.995,measure,75633,75633,0,11,75631,44946689,13.701,173848,1492292,1,0,50.00,75633,0
1513.997,measure,75683,75683,0,14,75681,44975897,13.701,173836,1492292,1,0,50.00,75683,0
1514.996,measure,75733,75733,0,13,75731,45005449,13.701,173848,1492292,1,0,50.00,75733,0
1515.991,measure,75783,75783,0,7,75781,45034239,13.701,173864,1492292,1,0,50.00,75783,0
1516.992,measure,75833,75833,0,9,75831,45063097,13.701,173876,1492292,1,0,50.00,75833,0
1517.995,measure,75883,75883,0,12,75881,45092135,13.701,173888,1492292,1,0,50.00,75883,0
1518.993,measure,75933,75933,0,9,75931,45121574,13.701,173892,1492292,1,0,50.00,75933,0
1519.995,measure,75983,75983,0,12,75981,45150558,13.701,173908,1492292,1,0,50.05,75983,0
1520.997,measure,76033,76033,0,14,76031,45179986,13.701,173916,1492292,1,0,49.95,76033,0
1521.991,measure,76083,76083,0,6,76081,45209147,13.701,173932,1492292,1,0,50.00,76083,0
1522.997,measure,76133,76133,0,13,76131,45238654,13.701,173940,1492292,1,0,50.00,76133,0
1523.991,measure,76183,76183,0,8,76181,45267791,13.701,173980,1492292,1,0,50.00,76183,0
1524.997,measure,76233,76233,0,13,76231,45296793,13.701,173996,1492292,1,0,50.00,76233,0
1525.996,measure,76283,76283,0,12,76281,45325822,13.701,174000,1492292,1,0,50.00,76283,0
1526.996,measure,76333,76333,0,12,76331,45354462,13.701,174012,1492292,1,0,50.00,76333,0
1527.994,measure,76383,76383,0,11,76381,45383276,13.701,174024,1492292,1,0,50.00,76383,0
1528.993,measure,76433,76433,0,9,76431,45412431,13.701,174272,1492264,1,0,49.95,76433,0
1529.995,measure,76483,76483,0,11,76481,45441423,13.701,174280,1492264,1,0,50.05,76483,0
1530.991,measure,76533,76533,0,8,76531,45470351,13.701,174288,1492264,1,0,49.95,76533,0
1531.993,measure,76583,76583,0,10,76581,45499421,13.701,174304,1492264,1,0,50.05,76583,0
1532.991,measure,76633,76633,0,7,76631,45528257,13.701,174304,1492264,1,0,50.05,76633,0
1533.997,measure,76683,76683,0,13,76681,45557221,13.701,174324,1492264,1,0,49.90,76683,0
1534.992,measure,76733,76733,0,9,76731,45586319,13.701,174340,1492264,1,0,50.05,76733,0
1535.996,measure,76783,76783,0,12,76781,45615369,13.701,174348,1492264,1,0,50.00,76783,0
1536.995,measure,76833,76833,0,11,76831,45644981,13.701,174344,1492264,1,0,50.00,76833,0
1537.992,measure,76883,76883,0,8,76881,45673781,13.701,174352,1492264,1,0,50.00,76883,0
1538.996,measure,76933,76933,0,11,76931,45703077,13.701,174352,1492264,1,0,50.00,76933,0
1539.994,measure,76983,76983,0,10,76981,45732295,13.701,174288,1492264,1,0,50.00,76983,0
1540.997,measure,77033,77033,0,13,77031,45761181,13.701,174184,1492264,1,0,50.00,77033,0
1541.997,measure,77083,77083,0,14,77081,45789917,13.701,174116,1492264,1,0,50.00,77083,0
1542.997,measure,77133,77133,0,12,77131,45818884,13.701,174096,1492264,1,0,50.05,77133,0
1543.992,measure,77183,77183,0,7,77181,45847990,13.701,174008,1492264,1,0,49.95,77183,0
1544.991,measure,77233,77233,0,7,77231,45876989,13.701,173932,1492264,1,0,50.00,77233,0
1545.996,measure,77283,77283,0,14,77281,45906613,13.701,173872,1492264,1,0,50.00,77283,0
1546.997,measure,77333,77333,0,14,77331,45935568,13.701,173692,1492264,1,0,50.00,77333,0
1547.996,measure,77383,77383,0,13,77381,45964783,13.701,173696,1492264,1,0,50.00,77383,0
1548.997,measure,77433,77433,0,14,77431,45994202,13.701,173764,1492264,1,0,50.05,77433,0
1549.997,measure,77483,77483,0,13,77481,46023106,13.701,174600,1492292,1,0,50.00,77483,0
1550.996,measure,77533,77533,0,14,77531,46052146,13.701,174612,1492292,1,0,50.00,77533,0
1551.991,measure,77583,77583,0,8,77581,46081187,13.701,174632,1492292,1,0,49.95,77583,0
1552.997,measure,77633,77633,0,13,77631,46110585,13.701,174704,1492292,1,0,50.00,77633,0
1553.991,measure,77683,77683,0,8,77681,46139984,13.701,174716,1492292,1,0,50.05,77683,0
1554.997,measure,77733,77733,0,14,77731,46168811,13.701,174728,1492292,1,0,49.95,77733,0
1555.993,measure,77783,77783,0,10,77781,46197393,13.701,174724,1492292,1,0,50.00,77783,0
1556.997,measure,77833,77833,0,13,77831,46226471,13.701,174732,1492292,1,0,50.00,77833,0
1557.996,measure,77883,77883,0,13,77881,46255468,13.701,174740,1492292,1,0,50.00,77883,0
1558.992,measure,77933,77933,0,8,77931,46284411,13.701,174756,1492292,1,0,50.00,77933,0
1559.997,measure,77983,77983,0,14,77981,46313410,13.701,174772,1492292,1,0,50.00,77983,0
1560.997,measure,78033,78033,0,14,78031,46342633,13.701,174784,1492292,1,0,50.05,78033,0
1561.997,measure,78083,78083,0,14,78081,46371758,13.701,174792,1492292,1,0,49.90,78083,0
1562.997,measure,78133,78133,0,13,78131,46401033,13.701,174804,1492292,1,0,50.05,78133,0
1563.993,measure,78183,78183,0,9,78181,46430413,13.701,174820,1492292,1,0,50.00,78183,0
1564.997,measure,78233,78233,0,13,78231,46459938,13.701,174832,1492292,1,0,50.00,78233,0
1565.991,measure,78283,78283,0,8,78281,46488676,13.701,174844,1492292,1,0,50.00,78283,0
1566.997,measure,78333,78333,0,14,78331,46517871,13.701,174848,1492292,1,0,49.95,78333,0
1567.996,measure,78383,78383,0,13,78381,46546885,13.701,174868,1492292,1,0,50.10,78383,0
1568.997,measure,78433,78433,0,13,78431,46576208,13.701,174876,1492292,1,0,50.00,78433,0
1569.995,measure,78483,78483,0,11,78481,46605144,13.701,174892,1492292,1,0,50.00,78483,0
1570.992,measure,78533,78533,0,9,78531,46634595,13.701,174904,1492292,1,0,49.95,78533,0
1571.996,measure,78583,78583,0,14,78581,46663615,13.701,174912,1492292,1,0,50.00,78583,0
1572.992,measure,78633,78633,0,8,78631,46692522,13.701,174928,1492292,1,0,49.95,78633,0
1573.997,measure,78683,78683,0,13,78681,46722025,13.701,174936,1492292,1,0,50.10,78683,0
1574.996,measure,78733,78733,0,13,78731,46751177,13.701,174952,1492292,1,0,49.90,78733,0
1575.991,measure,78783,78783,0,7,78781,46780426,13.701,175080,1492324,1,0,50.05,78783,0
1576.994,measure,78833,78833,0,11,78831,46809613,13.701,175088,1492324,1,0,50.00,78833,0
1577.996,measure,78883,78883,0,11,78881,46838933,13.701,175124,1492324,1,0,50.05,78883,0
1578.996,measure,78933,78933,0,13,78931,46867980,13.701,175136,1492324,1,0,49.95,78933,0
1579.991,measure,78983,78983,0,8,78981,46896901,13.701,175148,1492324,1,0,50.00,78983,0
1580.997,measure,79033,79033,0,14,79031,46926059,13.701,175152,1492324,1,0,50.00,79033,0
1581.997,measure,79083,79083,0,13,79081,46955397,13.701,175184,1492324,1,0,50.00,79083,0
1582.993,measure,79133,79133,0,9,79131,46984795,13.701,175200,1492324,1,0,50.00,79133,0
1583.994,measure,79183,79183,0,10,79181,47014108,13.701,175212,1492324,1,0,50.00,79183,0
1584.997,measure,79233,79233,0,13,79231,47043240,13.701,175228,1492324,1,0,50.00,79233,0
1585.992,measure,79283,79283,0,8,79281,47072890,13.701,175236,1492324,1,0,50.00,79283,0
1586.991,measure,79333,79333,0,8,79331,47101999,13.701,175244,1492324,1,0,50.05,79333,0
1587.997,measure,79383,79383,0,14,79381,47131250,13.701,175264,1492324,1,0,49.95,79383,0
1588.997,measure,79433,79433,0,12,79431,47160325,13.701,175272,1492324,1,0,50.00,79433,0
1589.997,measure,79483,79483,0,14,79481,47189439,13.701,175284,1492324,1,0,50.00,79483,0
1590.997,measure,79533,79533,0,14,79531,47218334,13.701,175352,1492324,1,0,50.00,79533,0
1591.996,measure,79583,79583,0,13,79581,47247354,13.701,175368,1492324,1,0,50.00,79583,0
1592.997,measure,79633,79633,0,15,79631,47276550,13.701,175380,1492324,1,0,50.00,79633,0
1593.992,measure,79683,79683,0,8,79681,47305629,13.701,175388,1492324,1,0,50.00,79683,0
1594.997,measure,79733,79733,0,12,79731,47334736,13.701,175396,1492324,1,0,50.00,79733,0
1595.996,measure,79783,79783,0,13,79781,47363888,13.701,175408,1492324,1,0,50.00,79783,0
1596.997,measure,79833,79833,0,15,79831,47393792,13.701,175420,1492324,1,0,50.05,79833,0
1597.996,measure,79883,79883,0,14,79881,47423057,13.701,175408,1492324,1,0,49.95,79883,0
1598.996,measure,79933,79933,0,13,79931,47451987,13.701,175352,1492324,1,0,50.00,79933,0
1599.996,measure,79983,79983,0,13,79981,47481093,13.701,175356,1492324,1,0,50.00,79983,0
1600.992,measure,80033,80033,0,9,80031,47513278,13.701,176172,1492324,1,0,50.00,80033,0
1601.994,measure,80083,80083,0,10,80081,47542114,13.701,176172,1492324,1,0,50.00,80083,0
