t_s,phase,frame_number,interval_ms
1247.909,measure,62379,20.207
1247.928,measure,62380,18.974
1247.949,measure,62381,21.017
1247.973,measure,62382,23.770
1247.989,measure,62383,16.498
1248.009,measure,62384,19.847
1248.031,measure,62385,21.806
1248.049,measure,62386,18.283
1248.068,measure,62387,18.733
1248.089,measure,62388,21.326
1248.109,measure,62389,19.949
1248.129,measure,62390,19.753
1248.151,measure,62391,21.408
1248.169,measure,62392,18.688
1248.191,measure,62393,21.953
1248.210,measure,62394,18.676
1248.230,measure,62395,20.462
1248.253,measure,62396,22.407
1248.270,measure,62397,17.401
1248.290,measure,62398,19.817
1248.311,measure,62399,20.973
1248.330,measure,62400,19.232
1248.350,measure,62401,19.694
1248.371,measure,62402,21.097
1248.389,measure,62403,18.071
1248.410,measure,62404,21.023
1248.430,measure,62405,20.035
1248.449,measure,62406,19.188
1248.470,measure,62407,20.585
1248.490,measure,62408,19.724
1248.510,measure,62409,20.195
1248.532,measure,62410,21.937
1248.550,measure,62411,18.140
1248.570,measure,62412,19.981
1248.590,measure,62413,20.391
1248.610,measure,62414,19.655
1248.630,measure,62415,19.949
1248.651,measure,62416,20.986
1248.670,measure,62417,18.776
1248.689,measure,62418,19.886
1248.710,measure,62419,20.270
1248.729,measure,62420,19.732
1248.749,measure,62421,19.532
1248.769,measure,62422,20.054
1248.790,measure,62423,20.464
1248.813,measure,62424,23.241
1248.831,measure,62425,18.000
1248.850,measure,62426,18.887
1248.870,measure,62427,20.597
1248.890,measure,62428,19.492
1248.910,measure,62429,19.826
1248.929,measure,62430,19.872
1248.949,measure,62431,19.731
1248.969,measure,62432,19.930
1248.989,measure,62433,20.111
1249.009,measure,62434,20.171
1249.031,measure,62435,22.068
1249.048,measure,62436,16.809
1249.069,measure,62437,20.715
1249.092,measure,62438,23.183
1249.109,measure,62439,17.189
1249.129,measure,62440,19.647
1249.151,measure,62441,21.837
1249.169,measure,62442,18.478
1249.190,measure,62443,21.002
1249.209,measure,62444,18.956
1249.230,measure,62445,20.815
1249.248,measure,62446,18.099
1249.270,measure,62447,21.912
1249.289,measure,62448,19.087
1249.310,measure,62449,20.530
1249.327,measure,62450,17.747
1249.349,measure,62451,21.636
1249.373,measure,62452,23.931
1249.389,measure,62453,16.145
1249.410,measure,62454,20.964
1249.430,measure,62455,20.032
1249.448,measure,62456,18.288
1249.469,measure,62457,20.129
1249.490,measure,62458,21.389
1249.510,measure,62459,19.674
1249.530,measure,62460,19.955
1249.549,measure,62461,19.222
1249.569,measure,62462,19.846
1249.589,measure,62463,20.603
1249.608,measure,62464,18.419
1249.629,measure,62465,21.554
1249.653,measure,62466,23.854
1249.667,measure,62467,14.210
1249.689,measure,62468,21.945
1249.710,measure,62469,21.129
1249.730,measure,62470,19.461
1249.750,measure,62471,20.187
1249.770,measure,62472,19.941
1249.789,measure,62473,19.295
1249.809,measure,62474,20.072
1249.829,measure,62475,19.968
1249.849,measure,62476,20.117
1249.869,measure,62477,20.010
1249.888,measure,62478,18.789
1249.910,measure,62479,21.929
1249.932,measure,62480,21.843
1249.950,measure,62481,18.104
1249.970,measure,62482,19.917
1249.991,measure,62483,20.667
1250.009,measure,62484,18.741
1250.031,measure,62485,21.102
1250.056,measure,62486,25.297
1250.068,measure,62487,12.267
1250.090,measure,62488,22.368
1250.108,measure,62489,17.604
1250.130,measure,62490,21.896
1250.150,measure,62491,19.860
1250.169,measure,62492,19.534
1250.190,measure,62493,21.055
1250.212,measure,62494,21.892
1250.229,measure,62495,17.082
1250.249,measure,62496,19.569
1250.271,measure,62497,22.442
1250.290,measure,62498,18.443
1250.310,measure,62499,19.887
1250.330,measure,62500,20.107
1250.349,measure,62501,19.460
1250.368,measure,62502,19.114
1250.389,measure,62503,20.926
1250.409,measure,62504,19.845
1250.430,measure,62505,20.735
1250.449,measure,62506,19.527
1250.469,measure,62507,19.752
1250.492,measure,62508,23.277
1250.509,measure,62509,16.857
1250.529,measure,62510,20.057
1250.550,measure,62511,20.888
1250.568,measure,62512,17.584
1250.590,measure,62513,22.080
1250.611,measure,62514,20.589
1250.631,measure,62515,20.433
1250.650,measure,62516,18.964
1250.670,measure,62517,19.893
1250.691,measure,62518,21.080
1250.710,measure,62519,18.913
1250.729,measure,62520,19.148
1250.750,measure,62521,20.818
1250.774,measure,62522,24.327
1250.788,measure,62523,14.217
1250.808,measure,62524,20.058
1250.831,measure,62525,22.232
1250.849,measure,62526,18.725
1250.869,measure,62527,20.074
1250.890,measure,62528,20.674
1250.909,measure,62529,19.291
1250.929,measure,62530,20.040
1250.950,measure,62531,21.072
1250.968,measure,62532,17.878
1250.989,measure,62533,21.046
1251.011,measure,62534,21.263
1251.030,measure,62535,19.058
1251.054,measure,62536,23.872
1251.069,measure,62537,15.590
1251.089,measure,62538,20.114
1251.111,measure,62539,21.381
1251.129,measure,62540,18.552
1251.148,measure,62541,19.167
1251.172,measure,62542,23.293
1251.190,measure,62543,18.697
1251.210,measure,62544,19.824
1251.231,measure,62545,20.855
1251.249,measure,62546,18.222
1251.269,measure,62547,19.955
1251.289,measure,62548,20.027
1251.310,measure,62549,20.512
1251.332,measure,62550,22.675
1251.349,measure,62551,16.681
1251.370,measure,62552,20.347
1251.391,measure,62553,21.178
1251.410,measure,62554,19.141
1251.430,measure,62555,20.570
1251.451,measure,62556,20.399
1251.469,measure,62557,18.698
1251.489,measure,62558,19.841
1251.510,measure,62559,21.163
1251.530,measure,62560,19.984
1251.550,measure,62561,19.677
1251.569,measure,62562,18.785
1251.590,measure,62563,20.782
1251.613,measure,62564,23.087
1251.630,measure,62565,16.763
1251.650,measure,62566,20.197
1251.670,measure,62567,20.627
1251.690,measure,62568,19.918
1251.710,measure,62569,20.013
1251.730,measure,62570,20.036
1251.749,measure,62571,18.468
1251.769,measure,62572,19.784
1251.790,measure,62573,21.473
1251.810,measure,62574,19.562
1251.830,measure,62575,19.927
1251.850,measure,62576,20.115
1251.870,measure,62577,19.935
1251.893,measure,62578,22.941
1251.910,measure,62579,17.078
1251.930,measure,62580,19.951
1251.951,measure,62581,20.988
1251.970,measure,62582,19.251
1251.990,measure,62583,19.886
1252.012,measure,62584,22.023
1252.031,measure,62585,19.421
1252.051,measure,62586,19.788
1252.071,measure,62587,19.636
1252.090,measure,62588,19.050
1252.110,measure,62589,20.313
1252.129,measure,62590,18.735
1252.150,measure,62591,21.213
1252.172,measure,62592,22.502
1252.190,measure,62593,17.169
1252.210,measure,62594,20.087
1252.231,measure,62595,21.502
1252.250,measure,62596,18.816
1252.271,measure,62597,20.811
1252.291,measure,62598,20.361
1252.310,measure,62599,18.521
1252.330,measure,62600,20.444
1252.350,measure,62601,20.029
1252.370,measure,62602,19.432
1252.389,measure,62603,19.674
1252.410,measure,62604,20.492
1252.429,measure,62605,19.563
1252.453,measure,62606,23.873
1252.470,measure,62607,16.990
1252.490,measure,62608,19.806
1252.513,measure,62609,22.897
1252.530,measure,62610,17.275
1252.550,measure,62611,19.895
1252.571,measure,62612,20.740
1252.589,measure,62613,17.886
1252.610,measure,62614,21.040
1252.631,measure,62615,20.810
1252.651,measure,62616,20.174
1252.669,measure,62617,17.976
1252.690,measure,62618,20.974
1252.710,measure,62619,20.047
1252.733,measure,62620,23.501
1252.750,measure,62621,16.925
1252.770,measure,62622,20.053
1252.791,measure,62623,20.878
1252.809,measure,62624,18.278
1252.829,measure,62625,19.992
1252.851,measure,62626,21.275
1252.870,measure,62627,19.679
1252.889,measure,62628,19.171
1252.910,measure,62629,20.907
1252.929,measure,62630,18.924
1252.949,measure,62631,20.114
1252.969,measure,62632,19.130
1252.990,measure,62633,21.803
1253.014,measure,62634,23.505
1253.032,measure,62635,18.322
1253.050,measure,62636,18.296
1253.071,measure,62637,20.176
1253.088,measure,62638,17.825
1253.111,measure,62639,22.101
1253.131,measure,62640,19.983
1253.150,measure,62641,19.308
1253.169,measure,62642,19.478
1253.191,measure,62643,21.679
1253.211,measure,62644,19.849
1253.230,measure,62645,19.488
1253.250,measure,62646,19.720
1253.269,measure,62647,19.220
1253.293,measure,62648,24.222
1253.309,measure,62649,15.786
1253.330,measure,62650,20.232
1253.350,measure,62651,20.777
1253.370,measure,62652,19.235
1253.389,measure,62653,19.038
1253.412,measure,62654,23.352
1253.430,measure,62655,18.076
1253.451,measure,62656,21.186
1253.470,measure,62657,19.070
1253.490,measure,62658,19.674
1253.510,measure,62659,20.396
1253.529,measure,62660,18.988
1253.551,measure,62661,21.476
1253.573,measure,62662,22.023
1253.589,measure,62663,16.079
1253.610,measure,62664,21.522
1253.630,measure,62665,20.106
1253.649,measure,62666,18.859
1253.669,measure,62667,20.008
1253.691,measure,62668,21.628
1253.709,measure,62669,18.397
1253.728,measure,62670,19.038
1253.750,measure,62671,21.762
1253.769,measure,62672,18.930
1253.790,measure,62673,21.104
1253.808,measure,62674,17.737
1253.830,measure,62675,21.880
1253.853,measure,62676,23.356
1253.871,measure,62677,17.615
1253.891,measure,62678,20.150
1253.911,measure,62679,20.259
1253.930,measure,62680,18.625
1253.951,measure,62681,21.143
1253.971,measure,62682,19.934
1253.989,measure,62683,17.949
1254.010,measure,62684,21.258
1254.031,measure,62685,20.915
1254.051,measure,62686,19.590
1254.069,measure,62687,18.669
1254.090,measure,62688,20.446
1254.110,measure,62689,20.470
1254.133,measure,62690,22.793
1254.150,measure,62691,16.806
1254.169,measure,62692,18.833
1254.192,measure,62693,22.902
1254.211,measure,62694,18.997
1254.230,measure,62695,19.479
1254.251,measure,62696,20.804
1254.270,measure,62697,18.915
1254.290,measure,62698,20.676
1254.310,measure,62699,19.905
1254.330,measure,62700,19.220
1254.348,measure,62701,18.942
1254.370,measure,62702,21.836
1254.390,measure,62703,19.670
1254.414,measure,62704,24.091
1254.429,measure,62705,14.542
1254.448,measure,62706,19.862
1254.471,measure,62707,22.369
1254.489,measure,62708,18.504
1254.509,measure,62709,19.994
1254.531,measure,62710,21.616
1254.549,measure,62711,18.281
1254.569,measure,62712,19.998
1254.590,measure,62713,20.833
1254.610,measure,62714,19.451
1254.629,measure,62715,19.914
1254.648,measure,62716,18.996
1254.671,measure,62717,22.561
1254.694,measure,62718,23.391
1254.710,measure,62719,15.502
1254.730,measure,62720,19.913
1254.751,measure,62721,21.530
1254.770,measure,62722,18.578
1254.789,measure,62723,19.098
1254.810,measure,62724,21.449
1254.829,measure,62725,19.020
1254.850,measure,62726,20.097
1254.869,measure,62727,19.873
1254.890,measure,62728,20.076
1254.910,measure,62729,20.947
1254.929,measure,62730,18.220
1254.951,measure,62731,21.804
1254.972,measure,62732,21.905
1254.990,measure,62733,17.267
1255.011,measure,62734,21.305
1255.032,measure,62735,20.977
1255.050,measure,62736,17.763
1255.070,measure,62737,19.823
1255.091,measure,62738,21.308
1255.110,measure,62739,18.873
1255.129,measure,62740,19.651
1255.150,measure,62741,20.798
1255.169,measure,62742,19.037
1255.190,measure,62743,20.829
1255.209,measure,62744,19.111
1255.229,measure,62745,20.187
1255.252,measure,62746,23.067
1255.269,measure,62747,16.636
1255.289,measure,62748,20.139
1255.311,measure,62749,21.512
1255.329,measure,62750,18.502
1255.349,measure,62751,19.817
1255.370,measure,62752,21.281
1255.389,measure,62753,18.788
1255.409,measure,62754,19.895
1255.430,measure,62755,20.906
1255.449,measure,62756,19.045
1255.470,measure,62757,20.821
1255.491,measure,62758,20.972
1255.510,measure,62759,19.233
1255.534,measure,62760,24.278
1255.550,measure,62761,15.955
1255.569,measure,62762,19.154
1255.591,measure,62763,21.189
1255.610,measure,62764,19.335
1255.631,measure,62765,20.993
1255.652,measure,62766,21.054
1255.671,measure,62767,19.053
1255.691,measure,62768,19.861
1255.710,measure,62769,19.124
1255.745,measure,62770,34.669
1255.751,measure,62771,6.211
1255.770,measure,62772,19.128
1255.789,measure,62773,19.443
1255.813,measure,62774,23.674
1255.829,measure,62775,15.646
1255.851,measure,62776,22.027
1255.871,measure,62777,19.926
1255.891,measure,62778,20.038
1255.911,measure,62779,20.070
1255.931,measure,62780,19.954
1255.950,measure,62781,19.160
1255.971,measure,62782,20.784
1255.990,measure,62783,19.003
1256.011,measure,62784,21.526
1256.031,measure,62785,19.784
1256.050,measure,62786,19.056
1256.070,measure,62787,19.544
1256.093,measure,62788,23.520
1256.110,measure,62789,16.955
1256.130,measure,62790,19.517
1256.151,measure,62791,21.276
1256.170,measure,62792,18.804
1256.190,measure,62793,19.923
1256.211,measure,62794,21.003
1256.231,measure,62795,20.184
1256.251,measure,62796,19.920
1256.271,measure,62797,19.830
1256.290,measure,62798,19.159
1256.310,measure,62799,20.109
1256.330,measure,62800,20.121
1256.350,measure,62801,19.762
1256.373,measure,62802,23.427
1256.390,measure,62803,16.684
1256.410,measure,62804,20.198
1256.431,measure,62805,21.334
1256.449,measure,62806,18.019
1256.469,measure,62807,19.738
1256.491,measure,62808,21.954
1256.510,measure,62809,19.260
1256.530,measure,62810,19.670
1256.551,measure,62811,20.978
1256.570,measure,62812,18.958
1256.590,measure,62813,20.235
1256.609,measure,62814,18.480
1256.630,measure,62815,21.052
1256.653,measure,62816,22.897
1256.670,measure,62817,17.936
1256.691,measure,62818,20.004
1256.710,measure,62819,19.869
1256.729,measure,62820,19.119
1256.750,measure,62821,20.136
1256.771,measure,62822,21.127
1256.790,measure,62823,19.357
1256.809,measure,62824,19.169
1256.829,measure,62825,19.774
1256.850,measure,62826,21.009
1256.870,measure,62827,19.893
1256.890,measure,62828,20.056
1256.910,measure,62829,20.134
1256.933,measure,62830,23.049
1256.950,measure,62831,16.886
1256.969,measure,62832,19.215
1256.991,measure,62833,21.281
1257.010,measure,62834,19.603
1257.030,measure,62835,20.116
1257.051,measure,62836,20.385
1257.069,measure,62837,18.288
1257.090,measure,62838,21.219
1257.110,measure,62839,20.177
1257.129,measure,62840,18.582
1257.149,measure,62841,20.283
1257.170,measure,62842,20.956
1257.189,measure,62843,19.279
1257.214,measure,62844,24.057
1257.229,measure,62845,15.640
1257.250,measure,62846,20.430
1257.271,measure,62847,21.236
1257.290,measure,62848,19.046
1257.309,measure,62849,18.968
1257.331,measure,62850,22.256
1257.350,measure,62851,18.466
1257.370,measure,62852,20.262
1257.398,measure,62853,28.071
1257.410,measure,62854,12.205
1257.428,measure,62855,18.115
1257.450,measure,62856,21.619
1257.471,measure,62857,20.830
1257.493,measure,62858,22.461
1257.509,measure,62859,15.527
1257.530,measure,62860,21.096
1257.551,measure,62861,21.103
1257.570,measure,62862,18.702
1257.590,measure,62863,20.245
1257.612,measure,62864,21.783
1257.629,measure,62865,17.655
1257.649,measure,62866,20.111
1257.671,measure,62867,21.238
1257.690,measure,62868,19.767
1257.709,measure,62869,18.905
1257.730,measure,62870,20.668
1257.751,measure,62871,21.026
1257.774,measure,62872,23.221
1257.790,measure,62873,16.284
1257.810,measure,62874,19.300
1257.831,measure,62875,20.990
1257.850,measure,62876,19.105
1257.870,measure,62877,20.116
1257.891,measure,62878,20.807
1257.910,measure,62879,18.973
1257.930,measure,62880,20.073
1257.950,measure,62881,20.291
1257.970,measure,62882,19.615
1257.990,measure,62883,20.057
1258.009,measure,62884,19.172
1258.031,measure,62885,22.207
1258.055,measure,62886,23.506
1258.070,measure,62887,14.967
1258.098,measure,62888,28.442
1258.111,measure,62889,12.810
1258.129,measure,62890,18.391
1258.151,measure,62891,21.335
1258.172,measure,62892,21.111
1258.190,measure,62893,18.171
1258.210,measure,62894,20.145
1258.230,measure,62895,19.914
1258.249,measure,62896,19.046
1258.270,measure,62897,20.850
1258.290,measure,62898,20.203
1258.310,measure,62899,20.029
1258.333,measure,62900,22.546
1258.349,measure,62901,16.209
1258.370,measure,62902,21.222
1258.390,measure,62903,20.414
1258.409,measure,62904,18.609
1258.429,measure,62905,20.263
1258.450,measure,62906,20.770
1258.469,measure,62907,19.123
1258.488,measure,62908,19.242
1258.512,measure,62909,23.283
1258.531,measure,62910,19.193
1258.549,measure,62911,17.717
1258.569,measure,62912,20.219
1258.590,measure,62913,21.013
1258.613,measure,62914,23.163
1258.630,measure,62915,16.782
1258.650,measure,62916,20.080
1258.672,measure,62917,21.592
1258.691,measure,62918,19.322
1258.710,measure,62919,19.119
1258.732,measure,62920,21.799
1258.751,measure,62921,19.234
1258.770,measure,62922,19.014
1258.790,measure,62923,19.981
1258.809,measure,62924,19.275
1258.829,measure,62925,19.502
1258.848,measure,62926,19.190
1258.870,measure,62927,21.908
1258.893,measure,62928,23.120
1258.910,measure,62929,16.859
1258.930,measure,62930,19.913
1258.951,measure,62931,20.755
1258.970,measure,62932,19.347
1258.991,measure,62933,21.026
1259.012,measure,62934,20.640
1259.030,measure,62935,18.737
1259.052,measure,62936,21.854
1259.070,measure,62937,17.663
1259.090,measure,62938,20.169
1259.110,measure,62939,20.252
1259.130,measure,62940,19.544
1259.150,measure,62941,20.352
1259.172,measure,62942,22.328
1259.191,measure,62943,18.459
1259.210,measure,62944,18.957
1259.232,measure,62945,22.429
1259.251,measure,62946,18.519
1259.271,measure,62947,20.036
1259.292,measure,62948,20.725
1259.311,measure,62949,19.405
1259.330,measure,62950,19.250
1259.352,measure,62951,21.753
1259.370,measure,62952,17.624
1259.389,measure,62953,19.688
1259.409,measure,62954,19.887
1259.429,measure,62955,19.945
1259.453,measure,62956,23.534
1259.469,measure,62957,15.996
1259.489,measure,62958,19.877
1259.511,measure,62959,22.181
1259.530,measure,62960,19.086
1259.549,measure,62961,18.937
1259.571,measure,62962,22.148
1259.590,measure,62963,19.125
1259.610,measure,62964,19.792
1259.629,measure,62965,19.380
1259.649,measure,62966,20.295
1259.670,measure,62967,20.959
1259.689,measure,62968,19.012
1259.709,measure,62969,20.054
1259.733,measure,62970,23.313
1259.749,measure,62971,15.868
1259.770,measure,62972,21.660
1259.791,measure,62973,20.678
1259.811,measure,62974,20.078
1259.828,measure,62975,17.207
1259.851,measure,62976,22.823
1259.870,measure,62977,18.728
1259.888,measure,62978,18.631
1259.909,measure,62979,21.000
1259.929,measure,62980,20.005
1259.949,measure,62981,19.796
1259.970,measure,62982,20.425
1259.990,measure,62983,20.110
1260.013,measure,62984,23.293
1260.030,measure,62985,17.177
1260.051,measure,62986,20.360
1260.071,measure,62987,20.578
1260.089,measure,62988,17.373
1260.110,measure,62989,21.259
1260.131,measure,62990,20.836
1260.150,measure,62991,19.313
1260.169,measure,62992,18.834
1260.190,measure,62993,21.584
1260.211,measure,62994,20.137
1260.229,measure,62995,18.950
1260.250,measure,62996,20.285
1260.269,measure,62997,19.673
1260.294,measure,62998,24.620
1260.311,measure,62999,16.431
1260.331,measure,63000,20.040
1260.351,measure,63001,20.418
1260.369,measure,63002,18.467
1260.390,measure,63003,20.463
1260.412,measure,63004,21.768
1260.430,measure,63005,18.212
1260.449,measure,63006,19.071
1260.469,measure,63007,19.772
1260.491,measure,63008,22.061
1260.510,measure,63009,19.108
1260.530,measure,63010,19.991
1260.550,measure,63011,19.988
1260.573,measure,63012,23.322
1260.590,measure,63013,16.557
1260.610,measure,63014,20.130
1260.631,measure,63015,20.914
1260.649,measure,63016,18.667
1260.669,measure,63017,20.034
1260.691,measure,63018,21.223
1260.710,measure,63019,18.857
1260.729,measure,63020,19.830
1260.750,measure,63021,20.107
1260.769,measure,63022,19.961
1260.790,measure,63023,20.567
1260.810,measure,63024,20.019
1260.831,measure,63025,20.852
1260.853,measure,63026,22.066
1260.870,measure,63027,17.022
1260.890,measure,63028,19.874
1260.911,measure,63029,21.465
1260.930,measure,63030,18.539
1260.950,measure,63031,20.042
1260.972,measure,63032,21.622
1260.990,measure,63033,18.329
1261.010,measure,63034,20.159
1261.030,measure,63035,20.083
1261.051,measure,63036,20.900
1261.070,measure,63037,19.237
1261.089,measure,63038,18.511
1261.110,measure,63039,21.323
1261.133,measure,63040,22.763
1261.150,measure,63041,17.240
1261.171,measure,63042,20.494
1261.192,measure,63043,21.070
1261.210,measure,63044,18.044
1261.230,measure,63045,20.227
1261.252,measure,63046,21.904
1261.271,measure,63047,18.855
1261.290,measure,63048,19.086
1261.310,measure,63049,19.978
1261.331,measure,63050,21.013
1261.350,measure,63051,18.831
1261.371,measure,63052,21.362
1261.389,measure,63053,18.468
1261.414,measure,63054,24.101
1261.429,measure,63055,15.700
1261.449,measure,63056,20.246
1261.471,measure,63057,21.549
1261.489,measure,63058,18.223
1261.509,measure,63059,20.053
1261.531,measure,63060,22.012
1261.548,measure,63061,17.098
1261.569,measure,63062,20.971
1261.590,measure,63063,21.061
1261.610,measure,63064,20.042
1261.629,measure,63065,18.827
1261.649,measure,63066,19.218
1261.669,measure,63067,20.618
1261.693,measure,63068,23.947
1261.709,measure,63069,15.989
1261.729,measure,63070,20.227
1261.751,measure,63071,21.273
1261.769,measure,63072,18.421
1261.790,measure,63073,20.583
1261.812,measure,63074,22.057
1261.830,measure,63075,18.051
1261.850,measure,63076,20.108
1261.869,measure,63077,19.617
1261.891,measure,63078,21.114
1261.911,measure,63079,20.023
1261.928,measure,63080,17.926
1261.949,measure,63081,20.180
1261.973,measure,63082,24.657
1261.989,measure,63083,15.830
1262.010,measure,63084,21.200
1262.031,measure,63085,21.092
1262.050,measure,63086,18.076
1262.069,measure,63087,19.529
1262.090,measure,63088,21.032
1262.108,measure,63089,18.265
1262.131,measure,63090,22.628
1262.150,measure,63091,19.493
1262.169,measure,63092,18.472
1262.191,measure,63093,21.989
1262.210,measure,63094,19.127
1262.230,measure,63095,20.145
1262.253,measure,63096,23.213
1262.270,measure,63097,16.649
1262.290,measure,63098,19.971
1262.312,measure,63099,21.754
1262.329,measure,63100,17.614
1262.349,measure,63101,19.748
1262.371,measure,63102,21.895
1262.389,measure,63103,18.155
1262.410,measure,63104,21.217
1262.431,measure,63105,21.029
1262.449,measure,63106,17.885
1262.469,measure,63107,19.217
1262.489,measure,63108,20.669
1262.511,measure,63109,21.608
1262.533,measure,63110,21.867
1262.549,measure,63111,16.689
1262.570,measure,63112,20.222
1262.591,measure,63113,21.114
1262.609,measure,63114,18.717
1262.629,measure,63115,19.972
1262.651,measure,63116,21.492
1262.670,measure,63117,18.631
1262.691,measure,63118,21.088
1262.710,measure,63119,19.009
1262.730,measure,63120,20.127
1262.750,measure,63121,19.835
1262.770,measure,63122,19.975
1262.789,measure,63123,19.590
1262.812,measure,63124,23.317
1262.829,measure,63125,16.591
1262.851,measure,63126,22.041
1262.872,measure,63127,20.993
1262.890,measure,63128,17.483
1262.911,measure,63129,21.006
1262.930,measure,63130,19.694
1262.950,measure,63131,19.624
1262.970,measure,63132,20.487
1262.991,measure,63133,20.172
1263.010,measure,63134,19.123
1263.030,measure,63135,20.015
1263.050,measure,63136,19.954
1263.070,measure,63137,20.290
1263.093,measure,63138,22.863
1263.110,measure,63139,16.950
1263.129,measure,63140,19.598
1263.151,measure,63141,21.334
1263.169,measure,63142,18.132
1263.190,measure,63143,21.611
1263.211,measure,63144,20.259
1263.229,measure,63145,18.263
1263.250,measure,63146,21.124
1263.270,measure,63147,20.190
1263.290,measure,63148,19.428
1263.309,measure,63149,19.168
1263.330,measure,63150,20.745
1263.350,measure,63151,20.763
1263.373,measure,63152,22.540
1263.389,measure,63153,15.622
1263.410,measure,63154,21.811
1263.431,measure,63155,20.881
1263.449,measure,63156,17.333
1263.470,measure,63157,21.931
1263.490,measure,63158,19.899
1263.510,measure,63159,19.680
1263.530,measure,63160,19.573
1263.549,measure,63161,19.768
1263.569,measure,63162,19.972
1263.589,measure,63163,19.293
1263.609,measure,63164,20.832
1263.629,measure,63165,19.122
1263.653,measure,63166,24.542
1263.669,measure,63167,16.112
1263.689,measure,63168,19.805
1263.711,measure,63169,21.836
1263.730,measure,63170,19.420
1263.751,measure,63171,20.608
1263.771,measure,63172,19.893
1263.790,measure,63173,19.648
1263.809,measure,63174,18.691
1263.830,measure,63175,20.379
1263.849,measure,63176,19.197
1263.869,measure,63177,20.615
1263.890,measure,63178,20.155
1263.910,measure,63179,20.951
1263.933,measure,63180,22.413
1263.950,measure,63181,17.015
1263.969,measure,63182,19.509
1263.990,measure,63183,20.995
1264.010,measure,63184,19.322
1264.031,measure,63185,21.049
1264.052,measure,63186,21.601
1264.068,measure,63187,15.990
1264.089,measure,63188,21.074
1264.110,measure,63189,20.277
1264.129,measure,63190,19.653
1264.150,measure,63191,20.256
1264.170,measure,63192,19.965
1264.190,measure,63193,20.690
1264.214,measure,63194,23.489
1264.230,measure,63195,15.816
1264.249,measure,63196,19.120
1264.271,measure,63197,22.112
1264.289,measure,63198,18.592
1264.309,measure,63199,19.545
1264.335,measure,63200,25.767
1264.351,measure,63201,15.845
1264.372,measure,63202,21.242
1264.391,measure,63203,18.729
1264.410,measure,63204,19.908
1264.428,measure,63205,17.926
1264.450,measure,63206,21.221
1264.470,measure,63207,20.051
1264.494,measure,63208,24.701
1264.508,measure,63209,14.049
1264.531,measure,63210,22.309
1264.551,measure,63211,20.535
1264.569,measure,63212,18.034
1264.590,measure,63213,21.213
1264.611,measure,63214,20.878
1264.629,measure,63215,18.029
1264.649,measure,63216,19.537
1264.670,measure,63217,20.646
1264.691,measure,63218,21.076
1264.711,measure,63219,19.979
1264.730,measure,63220,19.131
1264.750,measure,63221,20.674
1264.773,measure,63222,22.190
1264.789,measure,63223,16.383
1264.810,measure,63224,20.907
1264.831,measure,63225,21.068
1264.850,measure,63226,18.954
1264.870,measure,63227,19.794
1264.891,measure,63228,21.622
1264.910,measure,63229,18.320
1264.930,measure,63230,20.006
1264.950,measure,63231,20.014
1264.970,measure,63232,20.004
1264.990,measure,63233,20.159
1265.009,measure,63234,19.060
1265.031,measure,63235,22.119
1265.053,measure,63236,22.467
1265.069,measure,63237,15.097
1265.091,measure,63238,22.074
1265.112,measure,63239,21.325
1265.131,measure,63240,18.740
1265.150,measure,63241,19.196
1265.171,measure,63242,21.412
1265.191,measure,63243,19.336
1265.210,measure,63244,19.035
1265.231,measure,63245,21.012
1265.250,measure,63246,19.143
1265.271,measure,63247,20.665
1265.290,measure,63248,19.389
1265.310,measure,63249,19.997
1265.335,measure,63250,24.683
1265.351,measure,63251,15.970
1265.371,measure,63252,20.316
1265.391,measure,63253,20.503
1265.411,measure,63254,19.300
1265.430,measure,63255,18.946
1265.451,measure,63256,21.322
1265.471,measure,63257,19.773
1265.491,measure,63258,19.806
1265.511,measure,63259,20.432
1265.530,measure,63260,18.773
1265.549,measure,63261,19.461
1265.569,measure,63262,20.032
1265.589,measure,63263,20.078
1265.613,measure,63264,23.384
1265.629,measure,63265,16.497
1265.649,measure,63266,20.058
1265.671,measure,63267,22.225
1265.690,measure,63268,18.508
1265.710,measure,63269,20.069
1265.731,measure,63270,21.283
1265.750,measure,63271,18.768
1265.771,measure,63272,20.854
1265.791,measure,63273,19.696
1265.811,measure,63274,20.152
1265.828,measure,63275,17.462
1265.849,measure,63276,21.136
1265.869,measure,63277,20.036
1265.893,measure,63278,23.763
1265.910,measure,63279,16.776
1265.931,measure,63280,21.043
1265.951,measure,63281,20.456
1265.971,measure,63282,19.640
1265.990,measure,63283,18.965
1266.013,measure,63284,23.008
1266.032,measure,63285,19.275
1266.051,measure,63286,18.849
1266.071,measure,63287,19.648
1266.090,measure,63288,19.036
1266.109,measure,63289,19.430
1266.130,measure,63290,20.578
1266.150,measure,63291,20.166
1266.173,measure,63292,23.236
1266.191,measure,63293,17.532
1266.210,measure,63294,19.123
1266.231,measure,63295,21.024
1266.251,measure,63296,20.175
1266.270,measure,63297,18.730
1266.292,measure,63298,21.666
1266.310,measure,63299,18.254
1266.330,measure,63300,20.287
1266.350,measure,63301,20.143
1266.369,measure,63302,19.127
1266.390,measure,63303,20.987
1266.408,measure,63304,18.012
1266.429,measure,63305,21.125
1266.453,measure,63306,23.411
1266.469,measure,63307,16.588
1266.489,measure,63308,19.522
1266.511,measure,63309,22.220
1266.531,measure,63310,19.879
